"id","year","age","treated","post","time_trend","baseline","treatment_effect","noise","cognition_score"
499,2015,67,1,1,5,69.1,2,0.657056120143041,71.757056120143
499,2016,67,1,1,6,68.9,2,-0.959788056604239,69.9402119433958
499,2017,67,1,1,7,68.7,2,1.0223211448685,71.7223211448685
499,2018,67,1,1,8,68.5,2,-0.139521617441137,70.3604783825589
499,2019,67,1,1,9,68.3,2,1.41188016949359,71.7118801694936
499,2020,67,1,1,10,68.1,2,-3.21414316090286,66.8858568390971
500,2010,61,0,0,0,68.3,0,1.40550467060865,69.7055046706086
500,2011,61,0,0,1,68.1,0,-3.69106477233083,64.4089352276692
500,2012,61,0,0,2,67.9,0,-0.0366647277560394,67.863335272244
500,2013,61,0,0,3,67.7,0,0.940999747538146,68.6409997475381
500,2014,61,0,0,4,67.5,0,-1.58971314713273,65.9102868528673
500,2015,61,0,1,5,67.3,0,3.0013997998071,70.3013997998071
500,2016,61,0,1,6,67.1,0,0.436254883318306,67.5362548833183
500,2017,61,0,1,7,66.9,0,-3.21951719944769,63.6804828005523
500,2018,61,0,1,8,66.7,0,3.1238823628585,69.8238823628585
500,2019,61,0,1,9,66.5,0,0.621182976513072,67.1211829765131
500,2020,61,0,1,10,66.3,0,-0.552331404180381,65.7476685958196
501,2010,60,0,0,0,68,0,1.44999941715261,69.4499994171526
501,2011,60,0,0,1,67.8,0,-2.50043085520434,65.2995691447957
501,2012,60,0,0,2,67.6,0,0.00334124820532049,67.6033412482053
501,2013,60,0,0,3,67.4,0,0.566264942651345,67.9662649426513
501,2014,60,0,0,4,67.2,0,-5.84259203097063,61.3574079690294
501,2015,60,0,1,5,67,0,-0.820177571866677,66.1798224281333
501,2016,60,0,1,6,66.8,0,-1.38123899299718,65.4187610070028
501,2017,60,0,1,7,66.6,0,0.711054535295734,67.3110545352957
501,2018,60,0,1,8,66.4,0,2.22638670956484,68.6263867095648
501,2019,60,0,1,9,66.2,0,0.295312233834299,66.4953122338343
501,2020,60,0,1,10,66,0,-1.6043330021372,64.3956669978628
502,2010,68,0,0,0,70.4,0,-0.153576900074748,70.2464230999253
502,2011,68,0,0,1,70.2,0,-2.02045646665525,68.1795435333448
502,2012,68,0,0,2,70,0,-2.01700551293625,67.9829944870637
502,2013,68,0,0,3,69.8,0,-5.00681301843478,64.7931869815652
502,2014,68,0,0,4,69.6,0,-0.521934216799058,69.078065783201
502,2015,68,0,1,5,69.4,0,1.17559012839832,70.5755901283983
502,2016,68,0,1,6,69.2,0,0.542891169451193,69.7428911694512
502,2017,68,0,1,7,69,0,-2.09716297676669,66.9028370232333
502,2018,68,0,1,8,68.8,0,-0.936894754854446,67.8631052451456
502,2019,68,0,1,9,68.6,0,2.26138450010745,70.8613845001075
502,2020,68,0,1,10,68.4,0,1.47867393233702,69.878673932337
503,2010,66,0,0,0,69.8,0,1.07899596468819,70.8789959646882
503,2011,66,0,0,1,69.6,0,-0.642328245683153,68.9576717543168
503,2012,66,0,0,2,69.4,0,-0.105403105847307,69.2945968941527
503,2013,66,0,0,3,69.2,0,-2.22849610221057,66.9715038977894
503,2014,66,0,0,4,69,0,0.0778399923384896,69.0778399923385
503,2015,66,0,1,5,68.8,0,0.809150688128498,69.6091506881285
503,2016,66,0,1,6,68.6,0,0.109622387749874,68.7096223877499
503,2017,66,0,1,7,68.4,0,0.429300423019858,68.8293004230198
503,2018,66,0,1,8,68.2,0,-4.8092976929744,63.3907023070256
503,2019,66,0,1,9,68,0,0.572914009256764,68.5729140092568
503,2020,66,0,1,10,67.8,0,-0.654538357293695,67.1454616427063
504,2010,72,1,0,0,71.6,0,-2.52304226656307,69.0769577334369
504,2011,72,1,0,1,71.4,0,-0.602871720196978,70.797128279803
504,2012,72,1,0,2,71.2,0,0.379901104350413,71.5799011043504
504,2013,72,1,0,3,71,0,-1.91087203366775,69.0891279663323
504,2014,72,1,0,4,70.8,0,0.0426484072177898,70.8426484072178
504,2015,72,1,1,5,70.6,2,-2.35766834569292,70.2423316543071
504,2016,72,1,1,6,70.4,2,-2.16335059389999,70.2366494061
504,2017,72,1,1,7,70.2,2,3.62829219871406,75.8282921987141
504,2018,72,1,1,8,70,2,1.54811095431823,73.5481109543182
504,2019,72,1,1,9,69.8,2,-3.15864995089628,68.6413500491037
504,2020,72,1,1,10,69.6,2,-0.475297815109227,71.1247021848908
505,2010,79,1,0,0,73.7,0,0.262312552623972,73.962312552624
505,2011,79,1,0,1,73.5,0,-0.614932913530688,72.8850670864693
505,2012,79,1,0,2,73.3,0,2.19041788354899,75.490417883549
505,2013,79,1,0,3,73.1,0,4.51758311229984,77.6175831122999
505,2014,79,1,0,4,72.9,0,-1.1580312118604,71.7419687881396
505,2015,79,1,1,5,72.7,2,1.68946622702999,76.38946622703
505,2016,79,1,1,6,72.5,2,2.23658319022304,76.736583190223
505,2017,79,1,1,7,72.3,2,0.812304151874478,75.1123041518745
505,2018,79,1,1,8,72.1,2,0.940697991203003,75.040697991203
505,2019,79,1,1,9,71.9,2,2.45236091441912,76.3523609144191
505,2020,79,1,1,10,71.7,2,0.241867491077075,73.9418674910771
506,2010,73,0,0,0,71.9,0,-3.95652865851036,67.9434713414896
506,2011,73,0,0,1,71.7,0,0.89449715076749,72.5944971507675
506,2012,73,0,0,2,71.5,0,-2.57553145157853,68.9244685484215
506,2013,73,0,0,3,71.3,0,-1.22434349341478,70.0756565065852
506,2014,73,0,0,4,71.1,0,-0.479036547026203,70.6209634529738
506,2015,73,0,1,5,70.9,0,-4.2442242009135,66.6557757990865
506,2016,73,0,1,6,70.7,0,-0.367190078101328,70.3328099218987
506,2017,73,0,1,7,70.5,0,1.77421395431476,72.2742139543148
506,2018,73,0,1,8,70.3,0,-1.24561457702323,69.0543854229768
506,2019,73,0,1,9,70.1,0,-2.9729828567218,67.1270171432782
506,2020,73,0,1,10,69.9,0,-0.603863535922826,69.2961364640772
507,2010,75,0,0,0,72.5,0,-1.14693060745846,71.3530693925415
507,2011,75,0,0,1,72.3,0,0.621747243846892,72.9217472438469
507,2012,75,0,0,2,72.1,0,-1.24312140866166,70.8568785913383
507,2013,75,0,0,3,71.9,0,-1.40252668478813,70.4974733152119
507,2014,75,0,0,4,71.7,0,0.715381920825414,72.4153819208254
507,2015,75,0,1,5,71.5,0,0.991690115582991,72.491690115583
507,2016,75,0,1,6,71.3,0,2.29001001418544,73.5900100141854
507,2017,75,0,1,7,71.1,0,2.13078398982485,73.2307839898248
507,2018,75,0,1,8,70.9,0,-1.31114674970389,69.5888532502961
507,2019,75,0,1,9,70.7,0,1.81119180436872,72.5111918043687
507,2020,75,0,1,10,70.5,0,-2.64947694121418,67.8505230587858
508,2010,66,0,0,0,69.8,0,0.320086815288055,70.120086815288
508,2011,66,0,0,1,69.6,0,-3.9745239458131,65.6254760541869
508,2012,66,0,0,2,69.4,0,0.80940864673999,70.20940864674
508,2013,66,0,0,3,69.2,0,-2.1468573475539,67.0531426524461
508,2014,66,0,0,4,69,0,-0.147629533984821,68.8523704660152
508,2015,66,0,1,5,68.8,0,0.548066114636039,69.348066114636
508,2016,66,0,1,6,68.6,0,-2.99974011779667,65.6002598822033
508,2017,66,0,1,7,68.4,0,1.7956104414852,70.1956104414852
508,2018,66,0,1,8,68.2,0,2.19297476485925,70.3929747648592
508,2019,66,0,1,9,68,0,0.554722553327814,68.5547225533278
508,2020,66,0,1,10,67.8,0,-2.4703509820808,65.3296490179192
509,2010,63,0,0,0,68.9,0,-2.96935366964795,65.9306463303521
509,2011,63,0,0,1,68.7,0,-3.00705296637012,65.6929470336299
509,2012,63,0,0,2,68.5,0,-0.892645006504321,67.6073549934957
509,2013,63,0,0,3,68.3,0,-0.213483164927208,68.0865168350728
509,2014,63,0,0,4,68.1,0,0.706247529706627,68.8062475297066
509,2015,63,0,1,5,67.9,0,1.59142198253592,69.4914219825359
509,2016,63,0,1,6,67.7,0,-1.03696375438839,66.6630362456116
509,2017,63,0,1,7,67.5,0,2.20218293566388,69.7021829356639
509,2018,63,0,1,8,67.3,0,-0.739536171741295,66.5604638282587
509,2019,63,0,1,9,67.1,0,-3.0015135759977,64.0984864240023
509,2020,63,0,1,10,66.9,0,1.42697957561076,68.3269795756108
510,2010,72,0,0,0,71.6,0,1.1139587623502,72.7139587623502
510,2011,72,0,0,1,71.4,0,0.235902330153735,71.6359023301537
510,2012,72,0,0,2,71.2,0,0.98239819578236,72.1823981957824
510,2013,72,0,0,3,71,0,2.86020662778521,73.8602066277852
510,2014,72,0,0,4,70.8,0,-0.660222452537257,70.1397775474627
510,2015,72,0,1,5,70.6,0,2.02000282432942,72.6200028243294
510,2016,72,0,1,6,70.4,0,-1.10171464321407,69.2982853567859
510,2017,72,0,1,7,70.2,0,2.76963302242417,72.9696330224242
510,2018,72,0,1,8,70,0,-0.331194992291702,69.6688050077083
510,2019,72,0,1,9,69.8,0,-0.465608686788764,69.3343913132112
510,2020,72,0,1,10,69.6,0,1.24047680065179,70.8404768006518
511,2010,71,1,0,0,71.3,0,1.21456904679109,72.5145690467911
511,2011,71,1,0,1,71.1,0,2.88212983323556,73.9821298332355
511,2012,71,1,0,2,70.9,0,0.939965834335319,71.8399658343353
511,2013,71,1,0,3,70.7,0,2.0156529999312,72.7156529999312
511,2014,71,1,0,4,70.5,0,1.36802360305987,71.8680236030599
511,2015,71,1,1,5,70.3,2,-0.959948629644265,71.3400513703557
511,2016,71,1,1,6,70.1,2,2.5345770771801,74.6345770771801
511,2017,71,1,1,7,69.9,2,-1.93645702145326,69.9635429785467
511,2018,71,1,1,8,69.7,2,2.04272954705904,73.742729547059
511,2019,71,1,1,9,69.5,2,-1.79033399167182,69.7096660083282
511,2020,71,1,1,10,69.3,2,1.95787727050067,73.2578772705007
512,2010,72,1,0,0,71.6,0,-0.223992501915075,71.3760074980849
512,2011,72,1,0,1,71.4,0,0.0701905417464733,71.4701905417465
512,2012,72,1,0,2,71.2,0,3.8628772549592,75.0628772549592
512,2013,72,1,0,3,71,0,-1.52043428523626,69.4795657147637
512,2014,72,1,0,4,70.8,0,2.09490118667577,72.8949011866758
512,2015,72,1,1,5,70.6,2,-1.35831435760431,71.2416856423957
512,2016,72,1,1,6,70.4,2,0.0498686503493483,72.4498686503493
512,2017,72,1,1,7,70.2,2,-0.246727438150721,71.9532725618493
512,2018,72,1,1,8,70,2,3.88280451960485,75.8828045196048
512,2019,72,1,1,9,69.8,2,2.54438925678004,74.34438925678
512,2020,72,1,1,10,69.6,2,0.150753802076354,71.7507538020763
513,2010,79,1,0,0,73.7,0,0.268548456642106,73.9685484566421
513,2011,79,1,0,1,73.5,0,0.163429767566994,73.663429767567
513,2012,79,1,0,2,73.3,0,-2.75663067626946,70.5433693237305
513,2013,79,1,0,3,73.1,0,-3.3681417640938,69.7318582359062
513,2014,79,1,0,4,72.9,0,-0.374292656495029,72.525707343505
513,2015,79,1,1,5,72.7,2,-0.410556070876427,74.2894439291236
513,2016,79,1,1,6,72.5,2,-1.45297081366549,73.0470291863345
513,2017,79,1,1,7,72.3,2,-1.78463488834308,72.5153651116569
513,2018,79,1,1,8,72.1,2,-0.105322062442219,73.9946779375578
513,2019,79,1,1,9,71.9,2,3.56756400096397,77.467564000964
513,2020,79,1,1,10,71.7,2,-0.702014139680019,72.99798586032
514,2010,69,0,0,0,70.7,0,2.2546700201856,72.9546700201856
514,2011,69,0,0,1,70.5,0,-0.492778223766058,70.0072217762339
514,2012,69,0,0,2,70.3,0,0.619034823995687,70.9190348239957
514,2013,69,0,0,3,70.1,0,4.3477567339251,74.4477567339251
514,2014,69,0,0,4,69.9,0,0.589883329897344,70.4898833298974
514,2015,69,0,1,5,69.7,0,-1.29679723585704,68.403202764143
514,2016,69,0,1,6,69.5,0,-3.41305924416864,66.0869407558314
514,2017,69,0,1,7,69.3,0,-1.02617638460405,68.273823615396
514,2018,69,0,1,8,69.1,0,1.99573454284364,71.0957345428437
514,2019,69,0,1,9,68.9,0,-0.930812189555577,67.9691878104444
514,2020,69,0,1,10,68.7,0,1.63071308994269,70.3307130899427
515,2010,68,0,0,0,70.4,0,-0.480807309662976,69.919192690337
515,2011,68,0,0,1,70.2,0,-2.80490264722704,67.395097352773
515,2012,68,0,0,2,70,0,-3.79219290153077,66.2078070984692
515,2013,68,0,0,3,69.8,0,-2.02047106005561,67.7795289399444
515,2014,68,0,0,4,69.6,0,0.0148307071973243,69.6148307071973
515,2015,68,0,1,5,69.4,0,-0.993531374424271,68.4064686255757
515,2016,68,0,1,6,69.2,0,-1.57452746963032,67.6254725303697
515,2017,68,0,1,7,69,0,0.179281254096836,69.1792812540968
515,2018,68,0,1,8,68.8,0,-2.18560888811991,66.6143911118801
515,2019,68,0,1,9,68.6,0,1.93708555832122,70.5370855583212
515,2020,68,0,1,10,68.4,0,-1.19574904682526,67.2042509531747
516,2010,71,0,0,0,71.3,0,-0.348296700030805,70.9517032999692
516,2011,71,0,0,1,71.1,0,-1.80724258476,69.29275741524
516,2012,71,0,0,2,70.9,0,1.09511602179386,71.9951160217938
516,2013,71,0,0,3,70.7,0,0.749583697863615,71.4495836978636
516,2014,71,0,0,4,70.5,0,-0.889872727809712,69.6101272721903
516,2015,71,0,1,5,70.3,0,-3.93869596859534,66.3613040314047
516,2016,71,0,1,6,70.1,0,0.319917315048363,70.4199173150484
516,2017,71,0,1,7,69.9,0,0.851656168026766,70.7516561680268
516,2018,71,0,1,8,69.7,0,0.981912051340436,70.6819120513404
516,2019,71,0,1,9,69.5,0,2.09896045264441,71.5989604526444
516,2020,71,0,1,10,69.3,0,-1.6395948663607,67.6604051336393
517,2010,67,0,0,0,70.1,0,-1.47676294139964,68.6232370586004
517,2011,67,0,0,1,69.9,0,-2.55830136700383,67.3416986329962
517,2012,67,0,0,2,69.7,0,1.71509535035697,71.4150953503569
517,2013,67,0,0,3,69.5,0,-0.919162186089456,68.5808378139105
517,2014,67,0,0,4,69.3,0,-1.59548557859292,67.7045144214071
517,2015,67,0,1,5,69.1,0,-0.0923084676248523,69.0076915323751
517,2016,67,0,1,6,68.9,0,-0.381951497390159,68.5180485026098
517,2017,67,0,1,7,68.7,0,-1.27067174613419,67.4293282538658
517,2018,67,0,1,8,68.5,0,3.93288980180695,72.432889801807
517,2019,67,0,1,9,68.3,0,-1.48101641223447,66.8189835877655
517,2020,67,0,1,10,68.1,0,2.28280009483195,70.3828000948319
518,2010,66,1,0,0,69.8,0,1.20006107795757,71.0000610779576
518,2011,66,1,0,1,69.6,0,3.63272851637265,73.2327285163726
518,2012,66,1,0,2,69.4,0,0.219744558262045,69.619744558262
518,2013,66,1,0,3,69.2,0,0.0180561333768591,69.2180561333769
518,2014,66,1,0,4,69,0,-1.23237671402071,67.7676232859793
518,2015,66,1,1,5,68.8,2,-2.4036140005691,68.3963859994309
518,2016,66,1,1,6,68.6,2,-0.603286089719788,69.9967139102802
518,2017,66,1,1,7,68.4,2,-1.18625752164233,69.2137424783577
518,2018,66,1,1,8,68.2,2,-1.03198658314629,69.1680134168537
518,2019,66,1,1,9,68,2,0.745671565289718,70.7456715652897
518,2020,66,1,1,10,67.8,2,-0.894339999400533,68.9056600005995
519,2010,74,1,0,0,72.2,0,-6.82757601079774,65.3724239892023
519,2011,74,1,0,1,72,0,-0.41799575637566,71.5820042436243
519,2012,74,1,0,2,71.8,0,0.376475237696498,72.1764752376965
519,2013,74,1,0,3,71.6,0,-0.141343445417012,71.458656554583
519,2014,74,1,0,4,71.4,0,0.402022300734381,71.8020223007344
519,2015,74,1,1,5,71.2,2,-0.900690142164634,72.2993098578354
519,2016,74,1,1,6,71,2,1.90474437084476,74.9047443708448
519,2017,74,1,1,7,70.8,2,-0.677879470921459,72.1221205290785
519,2018,74,1,1,8,70.6,2,-0.917486935213456,71.6825130647865
519,2019,74,1,1,9,70.4,2,1.84948503108389,74.2494850310839
519,2020,74,1,1,10,70.2,2,2.38557311592144,74.5855731159214
520,2010,78,1,0,0,73.4,0,-0.837815650200219,72.5621843497998
520,2011,78,1,0,1,73.2,0,-0.253277761503027,72.946722238497
520,2012,78,1,0,2,73,0,-1.42032271003283,71.5796772899672
520,2013,78,1,0,3,72.8,0,0.259735447899448,73.0597354478995
520,2014,78,1,0,4,72.6,0,3.48698414747671,76.0869841474767
520,2015,78,1,1,5,72.4,2,1.75247420329256,76.1524742032926
520,2016,78,1,1,6,72.2,2,1.291281532502,75.491281532502
520,2017,78,1,1,7,72,2,0.933246110013558,74.9332461100136
520,2018,78,1,1,8,71.8,2,-0.423214892565973,73.376785107434
520,2019,78,1,1,9,71.6,2,-3.33195576302845,70.2680442369715
520,2020,78,1,1,10,71.4,2,1.49806087052371,74.8980608705237
521,2010,76,0,0,0,72.8,0,0.28977052212622,73.0897705221262
521,2011,76,0,0,1,72.6,0,-1.03756634192971,71.5624336580703
521,2012,76,0,0,2,72.4,0,2.62256321519192,75.0225632151919
521,2013,76,0,0,3,72.2,0,1.69122715895424,73.8912271589543
521,2014,76,0,0,4,72,0,2.41992102280297,74.419921022803
521,2015,76,0,1,5,71.8,0,1.49485604282373,73.2948560428237
521,2016,76,0,1,6,71.6,0,-1.52426511015515,70.0757348898449
521,2017,76,0,1,7,71.4,0,-0.50990890167876,70.8900910983212
521,2018,76,0,1,8,71.2,0,-3.82089124310295,67.3791087568971
521,2019,76,0,1,9,71,0,-0.402416292825804,70.5975837071742
521,2020,76,0,1,10,70.8,0,-3.55591156751672,67.2440884324833
522,2010,70,1,0,0,71,0,0.224458763169637,71.2244587631696
522,2011,70,1,0,1,70.8,0,0.308708846353121,71.1087088463531
522,2012,70,1,0,2,70.6,0,-1.2365744827823,69.3634255172177
522,2013,70,1,0,3,70.4,0,-0.0464930319872496,70.3535069680128
522,2014,70,1,0,4,70.2,0,-3.23607340595395,66.9639265940461
522,2015,70,1,1,5,70,2,0.75836230446679,72.7583623044668
522,2016,70,1,1,6,69.8,2,3.80450096101288,75.6045009610129
522,2017,70,1,1,7,69.6,2,1.20374853389476,72.8037485338948
522,2018,70,1,1,8,69.4,2,3.46469940080947,74.8646994008095
522,2019,70,1,1,9,69.2,2,-0.293739106759901,70.9062608932401
522,2020,70,1,1,10,69,2,-0.545736482855176,70.4542635171448
523,2010,66,0,0,0,69.8,0,2.29497922390128,72.0949792239013
523,2011,66,0,0,1,69.6,0,1.01079934012475,70.6107993401247
523,2012,66,0,0,2,69.4,0,1.60207494997487,71.0020749499749
523,2013,66,0,0,3,69.2,0,-0.270522583124838,68.9294774168752
523,2014,66,0,0,4,69,0,-0.095260650651842,68.9047393493482
523,2015,66,0,1,5,68.8,0,0.500205360899031,69.300205360899
523,2016,66,0,1,6,68.6,0,0.0871087298642791,68.6871087298643
523,2017,66,0,1,7,68.4,0,1.58289129766136,69.9828912976614
523,2018,66,0,1,8,68.2,0,-0.735896364581665,67.4641036354183
523,2019,66,0,1,9,68,0,-1.84037087397796,66.159629126022
523,2020,66,0,1,10,67.8,0,2.95917107441561,70.7591710744156
524,2010,78,1,0,0,73.4,0,-1.4757124103844,71.9242875896156
524,2011,78,1,0,1,73.2,0,0.576688545934648,73.7766885459346
524,2012,78,1,0,2,73,0,-3.72161970002807,69.2783802999719
524,2013,78,1,0,3,72.8,0,-1.28740384728051,71.5125961527195
524,2014,78,1,0,4,72.6,0,4.84276022889993,77.4427602288999
524,2015,78,1,1,5,72.4,2,0.182944832501597,74.5829448325016
524,2016,78,1,1,6,72.2,2,1.63288222520316,75.8328822252032
524,2017,78,1,1,7,72,2,1.08628636466918,75.0862863646692
524,2018,78,1,1,8,71.8,2,-2.83941436159449,70.9605856384055
524,2019,78,1,1,9,71.6,2,1.71872093075402,75.318720930754
524,2020,78,1,1,10,71.4,2,-2.0433841324796,71.3566158675204
525,2010,62,0,0,0,68.6,0,1.42578078411606,70.0257807841161
525,2011,62,0,0,1,68.4,0,-2.41122850013095,65.988771499869
525,2012,62,0,0,2,68.2,0,-0.0631184082335836,68.1368815917664
525,2013,62,0,0,3,68,0,1.06053005048956,69.0605300504896
525,2014,62,0,0,4,67.8,0,-0.652169662599466,67.1478303374005
525,2015,62,0,1,5,67.6,0,-0.289450698232656,67.3105493017673
525,2016,62,0,1,6,67.4,0,1.14590610698563,68.5459061069856
525,2017,62,0,1,7,67.2,0,1.44044765227581,68.6404476522758
525,2018,62,0,1,8,67,0,3.03577624995784,70.0357762499578
525,2019,62,0,1,9,66.8,0,5.64943752869309,72.4494375286931
525,2020,62,0,1,10,66.6,0,-0.225476859678159,66.3745231403218
526,2010,65,1,0,0,69.5,0,2.65892236027515,72.1589223602751
526,2011,65,1,0,1,69.3,0,1.38531822911234,70.6853182291123
526,2012,65,1,0,2,69.1,0,0.139887719738179,69.2398877197382
526,2013,65,1,0,3,68.9,0,-0.105675688490535,68.7943243115095
526,2014,65,1,0,4,68.7,0,-1.99320318028855,66.7067968197114
526,2015,65,1,1,5,68.5,2,1.98206788440473,72.4820678844047
526,2016,65,1,1,6,68.3,2,2.07408271135786,72.3740827113579
526,2017,65,1,1,7,68.1,2,-1.00390717612714,69.0960928238729
526,2018,65,1,1,8,67.9,2,-2.40250244399017,67.4974975560098
526,2019,65,1,1,9,67.7,2,0.0605767047931493,69.7605767047932
526,2020,65,1,1,10,67.5,2,2.23412675857295,71.7341267585729
527,2010,66,0,0,0,69.8,0,3.48135701908595,73.2813570190859
527,2011,66,0,0,1,69.6,0,-1.11306308242372,68.4869369175763
527,2012,66,0,0,2,69.4,0,-0.24036366058704,69.159636339413
527,2013,66,0,0,3,69.2,0,3.42646515923141,72.6264651592314
527,2014,66,0,0,4,69,0,-0.805922493399247,68.1940775066007
527,2015,66,0,1,5,68.8,0,-2.02055607318981,66.7794439268102
527,2016,66,0,1,6,68.6,0,0.697595366349408,69.2975953663494
527,2017,66,0,1,7,68.4,0,4.75545563391509,73.1554556339151
527,2018,66,0,1,8,68.2,0,-1.50432661972949,66.6956733802705
527,2019,66,0,1,9,68,0,-0.946171302418852,67.0538286975812
527,2020,66,0,1,10,67.8,0,-0.207775022469976,67.59222497753
528,2010,63,0,0,0,68.9,0,0.118155992064936,69.0181559920649
528,2011,63,0,0,1,68.7,0,-0.777699717605579,67.9223002823944
528,2012,63,0,0,2,68.5,0,0.956720209732434,69.4567202097324
528,2013,63,0,0,3,68.3,0,-1.31217962093884,66.9878203790612
528,2014,63,0,0,4,68.1,0,-0.269302944165012,67.830697055835
528,2015,63,0,1,5,67.9,0,1.35191539111508,69.2519153911151
528,2016,63,0,1,6,67.7,0,0.263820073754449,67.9638200737544
528,2017,63,0,1,7,67.5,0,1.37961751247605,68.879617512476
528,2018,63,0,1,8,67.3,0,-2.78128818797836,64.5187118120216
528,2019,63,0,1,9,67.1,0,-1.66046656815407,65.4395334318459
528,2020,63,0,1,10,66.9,0,-0.309603861548896,66.5903961384511
529,2010,69,0,0,0,70.7,0,-3.1489253322391,67.5510746677609
529,2011,69,0,0,1,70.5,0,0.381098243473293,70.8810982434733
529,2012,69,0,0,2,70.3,0,1.84305733052953,72.1430573305295
529,2013,69,0,0,3,70.1,0,-0.262519043770004,69.83748095623
529,2014,69,0,0,4,69.9,0,-3.28079315377513,66.6192068462249
529,2015,69,0,1,5,69.7,0,-0.495834602762348,69.2041653972377
529,2016,69,0,1,6,69.5,0,-2.60018321513114,66.8998167848689
529,2017,69,0,1,7,69.3,0,-0.530671513921509,68.7693284860785
529,2018,69,0,1,8,69.1,0,-2.80158405903159,66.2984159409684
529,2019,69,0,1,9,68.9,0,-4.08540616976298,64.814593830237
529,2020,69,0,1,10,68.7,0,1.70355737654103,70.403557376541
530,2010,76,0,0,0,72.8,0,0.519462301216109,73.3194623012161
530,2011,76,0,0,1,72.6,0,-2.32841542185639,70.2715845781436
530,2012,76,0,0,2,72.4,0,-2.82411873570874,69.5758812642913
530,2013,76,0,0,3,72.2,0,-2.45660639686042,69.7433936031396
530,2014,76,0,0,4,72,0,-1.07372847605421,70.9262715239458
530,2015,76,0,1,5,71.8,0,2.40281063118359,74.2028106311836
530,2016,76,0,1,6,71.6,0,0.7590834940851,72.3590834940851
530,2017,76,0,1,7,71.4,0,-1.91480471529909,69.4851952847009
530,2018,76,0,1,8,71.2,0,1.95558283292362,73.1555828329236
530,2019,76,0,1,9,71,0,-2.78257007559819,68.2174299244018
530,2020,76,0,1,10,70.8,0,3.35481210575624,74.1548121057562
531,2010,75,1,0,0,72.5,0,-0.500964037200697,71.9990359627993
531,2011,75,1,0,1,72.3,0,2.86476765079599,75.164767650796
531,2012,75,1,0,2,72.1,0,-2.03356724762233,70.0664327523777
531,2013,75,1,0,3,71.9,0,-0.0608605639242556,71.8391394360758
531,2014,75,1,0,4,71.7,0,-1.02079127523448,70.6792087247655
531,2015,75,1,1,5,71.5,2,0.681743912109351,74.1817439121094
531,2016,75,1,1,6,71.3,2,-1.94066933054057,71.3593306694594
531,2017,75,1,1,7,71.1,2,-2.4495847338625,70.6504152661375
531,2018,75,1,1,8,70.9,2,-1.89940022781174,71.0005997721883
531,2019,75,1,1,9,70.7,2,3.53177631005935,76.2317763100594
531,2020,75,1,1,10,70.5,2,0.480321822610576,72.9803218226106
532,2010,67,0,0,0,70.1,0,2.05715342047559,72.1571534204756
532,2011,67,0,0,1,69.9,0,-1.5245229757483,68.3754770242517
532,2012,67,0,0,2,69.7,0,-0.222720772704641,69.4772792272953
532,2013,67,0,0,3,69.5,0,-0.184165145256127,69.3158348547439
532,2014,67,0,0,4,69.3,0,-0.551347689045675,68.7486523109543
532,2015,67,0,1,5,69.1,0,-0.277377184383471,68.8226228156165
532,2016,67,0,1,6,68.9,0,0.591692765066572,69.4916927650666
532,2017,67,0,1,7,68.7,0,-1.58482003551611,67.1151799644839
532,2018,67,0,1,8,68.5,0,1.54056792759997,70.0405679276
532,2019,67,0,1,9,68.3,0,3.5904064217326,71.8904064217326
532,2020,67,0,1,10,68.1,0,-0.120898178311057,67.9791018216889
533,2010,80,0,0,0,74,0,1.03977487354207,75.0397748735421
533,2011,80,0,0,1,73.8,0,0.420946662408793,74.2209466624088
533,2012,80,0,0,2,73.6,0,-0.0736793275283001,73.5263206724717
533,2013,80,0,0,3,73.4,0,0.895812115708951,74.295812115709
533,2014,80,0,0,4,73.2,0,-0.114688454779855,73.0853115452202
533,2015,80,0,1,5,73,0,-1.7388692223007,71.2611307776993
533,2016,80,0,1,6,72.8,0,-0.177820304437291,72.6221796955627
533,2017,80,0,1,7,72.6,0,2.43393489779469,75.0339348977947
533,2018,80,0,1,8,72.4,0,1.13986641370932,73.5398664137093
533,2019,80,0,1,9,72.2,0,0.790759782445252,72.9907597824453
533,2020,80,0,1,10,72,0,-0.227686906370571,71.7723130936294
534,2010,62,0,0,0,68.6,0,1.10581181221903,69.705811812219
534,2011,62,0,0,1,68.4,0,-4.05912013189878,64.3408798681012
534,2012,62,0,0,2,68.2,0,-0.137389395383387,68.0626106046166
534,2013,62,0,0,3,68,0,-2.99534368247553,65.0046563175245
534,2014,62,0,0,4,67.8,0,-0.810911389216235,66.9890886107838
534,2015,62,0,1,5,67.6,0,-2.80058270615941,64.7994172938406
534,2016,62,0,1,6,67.4,0,2.53501630727703,69.935016307277
534,2017,62,0,1,7,67.2,0,-1.37742371987602,65.822576280124
534,2018,62,0,1,8,67,0,-0.977304600983809,66.0226953990162
534,2019,62,0,1,9,66.8,0,2.47061881402844,69.2706188140284
534,2020,62,0,1,10,66.6,0,1.62650049067778,68.2265004906778
535,2010,71,1,0,0,71.3,0,-0.685136713580559,70.6148632864194
535,2011,71,1,0,1,71.1,0,-4.0396667724713,67.0603332275287
535,2012,71,1,0,2,70.9,0,1.67402038189282,72.5740203818928
535,2013,71,1,0,3,70.7,0,-0.746695747911157,69.9533042520888
535,2014,71,1,0,4,70.5,0,-1.41182736593085,69.0881726340692
